Estimator,toCont.keys,toCont.rt,SE.keys,SE.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trait,Idx,participant,date,expName,psychopyVersion,OS,frameRate,toCont_2.keys,toCont_2.rt,EnterGuess.text,Guess,dotestLoop.thisRepN,dotestLoop.thisTrialN,dotestLoop.thisN,dotestLoop.thisIndex,dotestLoop.ran,dp,Confirm2.text,toCont_3.keys,toCont_3.rt,resp.keys,resp.rt,traitC,optionLeft,optionRight,optionChoice,choiceResp,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran
,,,,,,,,,,Sentimental,117,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.7533,Sentimental,Overestimator,Underestimator,Overestimator,2,0,31,31,116,1
,,,,,,,,,,Clear-headed,10,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.1512,Clear-headed,Overestimator,Underestimator,Underestimator,1,0,32,32,9,1
,,,,,,,,,,Level-headed,70,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.1206,Level-headed,Overestimator,Underestimator,Overestimator,2,0,33,33,69,1
,,,,,,,,,,Polished,94,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8332,Polished,Overestimator,Underestimator,Underestimator,1,0,34,34,93,1
,,,,,,,,,,Dedicated,25,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.7877,Dedicated,Overestimator,Underestimator,Underestimator,1,0,35,35,24,1
,,,,,,,,,,Giving,51,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.0968,Giving,Overestimator,Underestimator,Overestimator,2,0,36,36,50,1
,,,,,,,,,,Loyal,72,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,2.0718,Loyal,Overestimator,Underestimator,Overestimator,2,0,37,37,71,1
,,,,,,,,,,Innocent,65,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.2733,Innocent,Overestimator,Underestimator,Underestimator,1,0,38,38,64,1
,,,,,,,,,,Sensitive,116,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.6732,Sensitive,Overestimator,Underestimator,Overestimator,2,0,39,39,115,1
,,,,,,,,,,Frank,45,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.4001,Frank,Overestimator,Underestimator,Underestimator,1,0,40,40,44,1
,,,,,,,,,,Self-controlled,113,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,3.454,Self-controlled,Overestimator,Underestimator,Underestimator,1,0,41,41,112,1
,,,,,,,,,,Peaceful,89,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,3.5297,Peaceful,Overestimator,Underestimator,Overestimator,2,0,42,42,88,1
,,,,,,,,,,Clever,11,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.1026,Clever,Overestimator,Underestimator,Overestimator,2,0,43,43,10,1
,,,,,,,,,,Prompt,99,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.6559,Prompt,Overestimator,Underestimator,Underestimator,1,0,44,44,98,1
,,,,,,,,,,Tough,131,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.8509,Tough,Overestimator,Underestimator,Overestimator,2,0,45,45,130,1
,,,,,,,,,,Punctual,101,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.5867,Punctual,Overestimator,Underestimator,Underestimator,1,0,46,46,100,1
,,,,,,,,,,Mature,75,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.8728,Mature,Overestimator,Underestimator,Overestimator,2,0,47,47,74,1
,,,,,,,,,,Respectful,110,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8463,Respectful,Overestimator,Underestimator,Underestimator,1,0,48,48,109,1
,,,,,,,,,,Cordial,23,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.6428,Cordial,Overestimator,Underestimator,Underestimator,1,0,49,49,22,1
,,,,,,,,,,Experienced,38,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.15,Experienced,Overestimator,Underestimator,Underestimator,1,0,50,50,37,1
,,,,,,,,,,Courageous,24,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.9218,Courageous,Overestimator,Underestimator,Overestimator,2,0,51,51,23,1
,,,,,,,,,,Outspoken,87,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.9085,Outspoken,Overestimator,Underestimator,Overestimator,2,0,52,52,86,1
,,,,,,,,,,Good,53,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,2.0142,Good,Overestimator,Underestimator,Underestimator,1,0,53,53,52,1
,,,,,,,,,,Respectable,109,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.2318,Respectable,Overestimator,Underestimator,Underestimator,1,0,54,54,108,1
,,,,,,,,,,Scientific,112,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.7934,Scientific,Overestimator,Underestimator,Overestimator,2,0,55,55,111,1
,,,,,,,,,,Elegant,35,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.1731,Elegant,Overestimator,Underestimator,Underestimator,1,0,56,56,34,1
,,,,,,,,,,Good-tempered,56,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.777,Good-tempered,Overestimator,Underestimator,Underestimator,1,0,57,57,55,1
,,,,,,,,,,Well-read,145,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.5597,Well-read,Overestimator,Underestimator,Underestimator,1,0,58,58,144,1
,,,,,,,,,,Persistent,92,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.0993,Persistent,Overestimator,Underestimator,Overestimator,2,0,59,59,91,1
,,,,,,,,,,Smart,120,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.8222,Smart,Overestimator,Underestimator,Overestimator,2,0,60,60,119,1
,,,,,,,,,,Conscientious,18,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.1374,Conscientious,Overestimator,Underestimator,Overestimator,2,0,61,61,17,1
,,,,,,,,,,Lively,71,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.9612,Lively,Overestimator,Underestimator,Overestimator,2,0,62,62,70,1
,,,,,,,,,,Unprejudiced,136,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.6788,Unprejudiced,Overestimator,Underestimator,Underestimator,1,0,63,63,135,1
,,,,,,,,,,Disciplined,32,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8312,Disciplined,Overestimator,Underestimator,Underestimator,1,0,64,64,31,1
,,,,,,,,,,Quiet,104,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.7812,Quiet,Overestimator,Underestimator,Underestimator,1,0,65,65,103,1
,,,,,,,,,,Prideful,98,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.8317,Prideful,Overestimator,Underestimator,Overestimator,2,0,66,66,97,1
,,,,,,,,,,Unenvious,135,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.252,Unenvious,Overestimator,Underestimator,Overestimator,2,0,67,67,134,1
,,,,,,,,,,Sociable,121,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.4429,Sociable,Overestimator,Underestimator,Overestimator,2,0,68,68,120,1
,,,,,,,,,,Fearless,42,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.0337,Fearless,Overestimator,Underestimator,Overestimator,2,0,69,69,41,1
,,,,,,,,,,Good-natured,55,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.5639,Good-natured,Overestimator,Underestimator,Underestimator,1,0,70,70,54,1
,,,,,,,,,,Honest,60,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.7624,Honest,Overestimator,Underestimator,Underestimator,1,0,71,71,59,1
,,,,,,,,,,Straightforward,125,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.9688,Straightforward,Overestimator,Underestimator,Underestimator,1,0,72,72,124,1
,,,,,,,,,,Composed,15,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.7279,Composed,Overestimator,Underestimator,Overestimator,2,0,73,73,14,1
,,,,,,,,,,Rational,105,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.1981,Rational,Overestimator,Underestimator,Overestimator,2,0,74,74,104,1
,,,,,,,,,,Unpretentious,137,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.9216,Unpretentious,Overestimator,Underestimator,Underestimator,1,0,75,75,136,1
,,,,,,,,,,Verbal,140,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.0883,Verbal,Overestimator,Underestimator,Overestimator,2,0,76,76,139,1
,,,,,,,,,,Orderly,84,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.0385,Orderly,Overestimator,Underestimator,Overestimator,2,0,77,77,83,1
,,,,,,,,,,Flexible,43,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.1661,Flexible,Overestimator,Underestimator,Underestimator,1,0,78,78,42,1
,,,,,,,,,,Dependable,30,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.6351,Dependable,Overestimator,Underestimator,Overestimator,2,0,79,79,29,1
,,,,,,,,,,Inquisitive,66,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.9652,Inquisitive,Overestimator,Underestimator,Underestimator,1,0,80,80,65,1
,,,,,,,,,,Perfectionistic,90,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.3527,Perfectionistic,Overestimator,Underestimator,Overestimator,2,0,81,81,89,1
,,,,,,,,,,Hospitable,61,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.7239,Hospitable,Overestimator,Underestimator,Overestimator,2,0,82,82,60,1
,,,,,,,,,,Gentle,50,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8971,Gentle,Overestimator,Underestimator,Underestimator,1,0,83,83,49,1
,,,,,,,,,,Lenient,69,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.9528,Lenient,Overestimator,Underestimator,Underestimator,1,0,84,84,68,1
,,,,,,,,,,Fun,47,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.9966,Fun,Overestimator,Underestimator,Underestimator,1,0,85,85,46,1
,,,,,,,,,,Clean,8,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.7387,Clean,Overestimator,Underestimator,Underestimator,1,0,86,86,7,1
,,,,,,,,,,Optimistic,83,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.2061,Optimistic,Overestimator,Underestimator,Underestimator,1,0,87,87,82,1
,,,,,,,,,,Deliberate,27,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.7552,Deliberate,Overestimator,Underestimator,Overestimator,2,0,88,88,26,1
,,,,,,,,,,Well-spoken,146,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.8896,Well-spoken,Overestimator,Underestimator,Overestimator,2,0,89,89,145,1
,,,,,,,,,,Humorous,63,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,3.1725,Humorous,Overestimator,Underestimator,Underestimator,1,0,90,90,62,1
,,,,,,,,,,Romantic,111,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.3219,Romantic,Overestimator,Underestimator,Overestimator,2,0,91,91,110,1
,,,,,,,,,,Stable,123,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,5.9806,Stable,Overestimator,Underestimator,Overestimator,2,0,92,92,122,1
,,,,,,,,,,Passionate,88,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.7138,Passionate,Overestimator,Underestimator,Underestimator,1,0,93,93,87,1
,,,,,,,,,,Precise,97,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,5.8092,Precise,Overestimator,Underestimator,Overestimator,2,0,94,94,96,1
,,,,,,,,,,Dignified,31,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.1383,Dignified,Overestimator,Underestimator,Overestimator,2,0,95,95,30,1
,,,,,,,,,,Persevering,91,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,2.0475,Persevering,Overestimator,Underestimator,Underestimator,1,0,96,96,90,1
,,,,,,,,,,Quick-witted,103,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,2.2897,Quick-witted,Overestimator,Underestimator,Overestimator,2,0,97,97,102,1
,,,,,,,,,,Concise,16,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.7288,Concise,Overestimator,Underestimator,Underestimator,1,0,98,98,15,1
,,,,,,,,,,Glad,52,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8987,Glad,Overestimator,Underestimator,Underestimator,1,0,99,99,51,1
,,,,,,,,,,Economical,34,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.2942,Economical,Overestimator,Underestimator,Overestimator,2,0,100,100,33,1
,,,,,,,,,,Positive,95,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.818,Positive,Overestimator,Underestimator,Overestimator,2,0,101,101,94,1
,,,,,,,,,,Modern,76,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.7574,Modern,Overestimator,Underestimator,Overestimator,2,0,102,102,75,1
,,,,,,,,,,Clean-cut,9,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.7119,Clean-cut,Overestimator,Underestimator,Underestimator,1,0,103,103,8,1
,,,,,,,,,,Mathematical,74,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8971,Mathematical,Overestimator,Underestimator,Underestimator,1,0,104,104,73,1
,,,,,,,,,,Communicative,13,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.9531,Communicative,Overestimator,Underestimator,Overestimator,2,0,105,105,12,1
,,,,,,,,,,Confident,17,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.1733,Confident,Overestimator,Underestimator,Overestimator,2,0,106,106,16,1
,,,,,,,,,,Refined,107,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8346,Refined,Overestimator,Underestimator,Underestimator,1,0,107,107,106,1
,,,,,,,,,,Unselfish,138,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,2.1041,Unselfish,Overestimator,Underestimator,Underestimator,1,0,108,108,137,1
,,,,,,,,,,Good-humored,54,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.6445,Good-humored,Overestimator,Underestimator,Underestimator,1,0,109,109,53,1
,,,,,,,,,,Well-organized,144,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,space,2.5481,Well-organized,Overestimator,Underestimator,-99,-99,0,110,110,143,1
,,,,,,,,,,Compassionate,14,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,3.3083,Compassionate,Overestimator,Underestimator,Overestimator,2,0,111,111,13,1
,,,,,,,,,,Eager,33,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,2.949,Eager,Overestimator,Underestimator,Underestimator,1,0,112,112,32,1
,,,,,,,,,,Normal,81,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.0956,Normal,Overestimator,Underestimator,Underestimator,1,0,113,113,80,1
,,,,,,,,,,Untiring,139,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.8301,Untiring,Overestimator,Underestimator,Underestimator,1,0,114,114,138,1
,,,,,,,,,,Accurate,1,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.818,Accurate,Overestimator,Underestimator,Underestimator,1,0,115,115,0,1
,,,,,,,,,,Reserved,108,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.3899,Reserved,Overestimator,Underestimator,Underestimator,1,0,116,116,107,1
,,,,,,,,,,Thoughtful,129,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8479,Thoughtful,Overestimator,Underestimator,Underestimator,1,0,117,117,128,1
,,,,,,,,,,Sophisticated,122,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.608,Sophisticated,Overestimator,Underestimator,Overestimator,2,0,118,118,121,1
,,,,,,,,,,Moral,77,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.7468,Moral,Overestimator,Underestimator,Underestimator,1,0,119,119,76,1
,,,,,,,,,,Natural,78,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.2675,Natural,Overestimator,Underestimator,Underestimator,1,0,120,120,77,1
,,,,,,,,,,Warm,142,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.7072,Warm,Overestimator,Underestimator,Underestimator,1,0,121,121,141,1
,,,,,,,,,,Knowledgeable,68,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,0.9843,Knowledgeable,Overestimator,Underestimator,Overestimator,2,0,122,122,67,1
,,,,,,,,,,Benevolent,2,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.0461,Benevolent,Overestimator,Underestimator,Overestimator,2,0,123,123,1,1
,,,,,,,,,,Generous,49,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8284,Generous,Overestimator,Underestimator,Underestimator,1,0,124,124,48,1
,,,,,,,,,,Philosophical,93,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.8253,Philosophical,Overestimator,Underestimator,Overestimator,2,0,125,125,92,1
,,,,,,,,,,Industrious,64,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,space,1.7578,Industrious,Overestimator,Underestimator,-99,-99,0,126,126,63,1
,,,,,,,,,,Healthy,58,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,3.8719,Healthy,Overestimator,Underestimator,Underestimator,1,0,127,127,57,1
,,,,,,,,,,Unafraid,132,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.1071,Unafraid,Overestimator,Underestimator,Overestimator,2,0,128,128,131,1
,,,,,,,,,,Helpful,59,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.827,Helpful,Overestimator,Underestimator,Underestimator,1,0,129,129,58,1
,,,,,,,,,,Prudent,100,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,space,1.0596,Prudent,Overestimator,Underestimator,-99,-99,0,130,130,99,1
,,,,,,,,,,Skillful,119,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.6549,Skillful,Overestimator,Underestimator,Underestimator,1,0,131,131,118,1
,,,,,,,,,,Inventive,67,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.8129,Inventive,Overestimator,Underestimator,Overestimator,2,0,132,132,66,1
,,,,,,,,,,Lucky,73,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.9307,Lucky,Overestimator,Underestimator,Underestimator,1,0,133,133,72,1
,,,,,,,,,,Extraverted,39,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,space,2.4726,Extraverted,Overestimator,Underestimator,-99,-99,0,134,134,38,1
,,,,,,,,,,Original,85,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.457,Original,Overestimator,Underestimator,Underestimator,1,0,135,135,84,1
,,,,,,,,,,Funny,48,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8679,Funny,Overestimator,Underestimator,Underestimator,1,0,136,136,47,1
,,,,,,,,,,Humble,62,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.8391,Humble,Overestimator,Underestimator,Underestimator,1,0,137,137,61,1
,,,,,,,,,,Comfortable,12,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.4983,Comfortable,Overestimator,Underestimator,Underestimator,1,0,138,138,11,1
,,,,,,,,,,Calm,3,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.7364,Calm,Overestimator,Underestimator,Underestimator,1,0,139,139,2,1
,,,,,,,,,,Deep,26,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,1.1595,Deep,Overestimator,Underestimator,Overestimator,2,0,140,140,25,1
,,,,,,,,,,Fair,40,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,2.8231,Fair,Overestimator,Underestimator,Underestimator,1,0,141,141,39,1
,,,,,,,,,,Outgoing,86,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,1.3548,Outgoing,Overestimator,Underestimator,Underestimator,1,0,142,142,85,1
,,,,,,,,,,Steady,124,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,2.1172,Steady,Overestimator,Underestimator,Overestimator,2,0,143,143,123,1
,,,,,,,,,,Subtle,127,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,space,2.073,Subtle,Overestimator,Underestimator,-99,-99,0,144,144,126,1
,,,,,,,,,,Friendly,46,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,0.9021,Friendly,Overestimator,Underestimator,Underestimator,1,0,145,145,45,1
,,,,,,,,,,Thrifty,130,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,right,3.7032,Thrifty,Overestimator,Underestimator,Underestimator,1,0,146,146,129,1
,,,,,,,,,,Versatile,141,59233,2022-04-29_17h31.48.095,SelfAnchoring,2021.2.3,Win32,145.4122437,,,,,,,,,,,,,,left,3.5085,Versatile,Overestimator,Underestimator,Overestimator,2,0,147,147,140,1
